ARPTDB 1.000000
KPGV 35.635716675 -77.384055425 25 18000 18000
KPHF 37.132022675 -76.493365800 41 18000 18000
KPHL 39.874071450 -75.236778450 36 18000 18000
KPHX 33.433580000 -112.011836667 1130 18000 18000
KPIA 40.664042025 -89.692484750 660 18000 18000
KPIE 27.908154050 -82.685912475 3 18000 18000
KPIH 42.909698000 -112.596863750 4452 18000 18000
KPIL 26.166522088 -97.346707137 19 18000 18000
KPIR 44.382685750 -100.285986700 1744 18000 18000
KPIT 40.491351762 -80.231744812 1203 18000 18000
KPKB 39.344471200 -81.439386950 854 18000 18000
KPMD 34.629398900 -118.084558925 2541 18000 18000
KPNA 42.797389750 -109.811036000 7083 18000 18000
KPNC 36.731872250 -97.099551150 1004 18000 18000
KPNE 40.081552350 -75.010507225 121 18000 18000
KPNS 30.473425500 -87.186611875 121 18000 18000
KPOB 35.170663625 -79.014358975 215 18000 18000
KPQI 46.688721625 -68.044251275 534 18000 18000
KPRC 34.654723300 -112.419240183 5041 18000 18000
KPSC 46.264698117 -119.118577950 410 18000 18000
KPSM 43.077971000 -70.823243850 100 18000 18000
KPSO 37.286253400 -107.056004050 7700 18000 18000
KPSP 33.829694400 -116.506242775 477 18000 18000
KPUB 38.290259800 -104.499137233 4729 18000 18000
KPUC 39.613495317 -110.751853767 5957 18000 18000
KPUW 46.741681600 -117.111644200 2556 18000 18000
KPVD 41.722749200 -71.427349650 55 18000 18000
KPVU 40.218999550 -111.723302100 4497 18000 18000
KPWA 35.533963467 -97.647292400 1296 18000 18000
KPWM 43.645705175 -70.308267250 77 18000 18000
KRAC 42.761098225 -87.814111775 671 18000 18000
KRAP 44.046758675 -103.057501825 3204 18000 18000
KRBD 32.681147250 -96.868325100 660 18000 18000
KRCA 44.145077800 -103.103567500 3277 18000 18000
KRDD 40.508653250 -122.293101975 501 18000 18000
KRDM 44.254107450 -121.149995025 3077 18000 18000
KRDR 47.961279000 -97.400811000 913 18000 18000
KRDU 35.875863167 -78.785598167 435 18000 18000
KRFD 42.195314000 -89.096568900 742 18000 18000
KRHI 45.630960450 -89.465622700 1624 18000 18000
KRIC 37.506945000 -77.321122475 166 18000 18000
KRIF 38.734118900 -112.101595250 5315 18000 18000
KRIL 39.526612900 -107.727999100 5541 18000 18000
KRIV 33.884002100 -117.258270300 1535 18000 18000
KRIW 43.063987150 -108.460303200 5522 18000 18000
KRKS 41.594071400 -109.065576850 6757 18000 18000
KRME 43.233798500 -75.407033000 502 18000 18000
KRND 29.528901500 -98.278027300 762 18000 18000
KRNO 39.498838150 -119.768031333 4415 18000 18000
KROA 37.325251225 -79.975455400 1174 18000 18000
KROC 43.119320917 -77.670454517 559 18000 18000
KROW 33.300075750 -104.530562725 3669 18000 18000
KRPD 45.418765500 -91.773429800 1105 18000 18000
KRQE 35.652067000 -109.067376500 6742 18000 18000
KRST 43.907877025 -92.500093650 1314 18000 18000
KRSW 26.536162500 -81.755152500 26 18000 18000
KRTN 36.742198400 -104.501424875 6352 18000 18000
KRTS 39.667799800 -119.876621675 5048 18000 18000
KRWI 35.856248900 -77.891923900 159 18000 18000
KRWL 41.805715050 -107.200519725 6812 18000 18000
KSAA 41.443550300 -106.827462450 7012 18000 18000
KSAF 35.617033000 -106.089575517 6348 18000 18000
KSAN 32.733560900 -117.189680050 17 18000 18000
KSAT 29.534084350 -98.469315800 809 18000 18000
KSAV 32.127403500 -81.201878000 49 18000 18000
KSAW 46.353641500 -87.395310250 1221 18000 18000
KSBD 34.095301250 -117.234793700 1157 18000 18000
KSBM 43.769584725 -87.851806875 752 18000 18000
KSBN 41.709215967 -86.318012333 795 18000 18000
KSCH 42.852073817 -73.928611767 376 18000 18000
KSCK 37.894834000 -121.239997225 28 18000 18000
KSDF 38.174587133 -85.735542083 500 18000 18000
KSDL 33.622881000 -111.910534650 1509 18000 18000
KSDM 32.571917400 -116.979914800 524 18000 18000
KSEA 47.450191767 -122.312319350 433 18000 18000
KSEM 32.343946000 -86.987804750 166 18000 18000
KSEQ 29.564587350 -97.902579550 523 18000 0
KSER 38.928462400 -85.911624837 583 18000 18000
KSFB 28.776302300 -81.234547087 55 18000 18000
KSFO 37.618578188 -122.375457512 13 18000 18000
KSGF 37.245613725 -93.388395225 1268 18000 18000
KSGH 39.839665450 -83.840724800 1049 18000 18000
KSGJ 29.958141967 -81.339223050 6 18000 18000
KSGR 29.622248500 -95.656534500 82 18000 18000
KSGU 37.036387000 -113.510321100 2880 18000 18000
KSHR 44.770038750 -106.979944625 4020 18000 18000
KSHV 32.446700800 -93.825986550 253 18000 18000
KSIY 41.781433000 -122.468131000 2646 18000 18000
KSJC 37.362992500 -121.928621475 62 18000 18000
KSJT 31.357973783 -100.495858750 1917 18000 18000
KSKA 47.615052800 -117.655795150 2459 18000 18000
KSKF 29.384233750 -98.581129800 687 18000 18000
KSKX 36.452899250 -105.672897725 7087 18000 18000
KSLC 40.786985575 -111.975443637 4227 18000 18000
KSLI 33.790022925 -118.051783575 35 18000 18000
KSLK 44.384569250 -74.206212000 1663 18000 18000
KSLN 38.789631600 -97.654310187 1288 18000 18000
KSMF 38.695436400 -121.590770250 21 18000 18000
KSMX 34.899772975 -120.458887825 261 18000 18000
KSNY 41.099446125 -102.984934100 4312 18000 18000
KSOW 34.265181400 -110.004977325 6415 18000 18000
KSPI 39.844074083 -89.678271217 597 18000 18000
KSPS 33.989212337 -98.492007413 1019 18000 18000
KSRB 36.056709400 -85.530140000 1021 18000 18000
KSRQ 27.395453800 -82.554043675 28 18000 18000
KSRR 33.460673000 -105.529492750 6812 18000 18000
KSSC 33.972679000 -80.470377000 242 18000 18000
KSTC 45.545999075 -94.059558625 1027 18000 18000
KSTJ 39.771410075 -94.910655425 826 18000 18000
KSTL 38.748964375 -90.370409750 604 18000 18000
KSUN 43.503780750 -114.295559500 5318 18000 18000
KSUS 38.662694800 -90.653332900 460 18000 18000
KSUU 38.267382583 -121.919167633 62 18000 18000
KSUX 42.403012500 -96.384063325 1098 18000 18000
KSVC 32.636863637 -108.156554575 5444 18000 18000
KSVH 35.764996500 -80.953900500 963 18000 18000
KSVN 32.010018000 -81.145987500 41 18000 18000
KSWF 41.504113575 -74.102654825 491 18000 18000
KSWO 36.161212500 -97.085686750 1000 18000 18000
KSYR 43.111432025 -76.106009375 417 18000 18000
KSZL 38.730305500 -93.547864000 870 18000 18000
KTCC 35.183044500 -103.603323875 4063 18000 18000
KTCM 47.140509675 -122.476924900 317 18000 18000
KTCS 33.234967790 -107.269325080 4853 18000 18000
KTEB 40.850251500 -74.060932500 4 18000 18000
KTEX 37.953811450 -107.908740100 9078 18000 18000
KTIK 35.414777325 -97.386885650 1291 18000 18000
KTIX 28.514856250 -80.799807750 34 18000 18000
KTKI 33.177065500 -96.588766500 586 18000 18000
KTLH 30.397151250 -84.351350475 81 18000 18000
KTME 29.805039900 -95.897878200 166 18000 18000
KTNT 25.861783900 -80.896940600 13 18000 18000
KTNX 37.798854750 -116.780731250 5546 18000 18000
KTOL 41.586719800 -83.805584100 684 18000 18000
KTPA 27.974893933 -82.531901500 20 18000 18000
KTPH 38.060420725 -117.086640225 5424 18000 18000
KTPL 31.152140750 -97.407388750 682 18000 18000
KTRI 36.475929175 -82.406409925 1519 18000 18000
KTRK 39.320049250 -120.138954000 5897 18000 18000
KTRM 33.626391000 -116.160791750 4294967181 18000 18000
KTTS 28.614890500 -80.694371000 7 18000 18000
KTUL 36.198204150 -95.889470133 675 18000 18000
KTUP 34.269031050 -88.769863900 346 18000 18000
KTUS 32.116851217 -110.942152833 2643 18000 18000
KTVC 44.741748350 -85.582551625 624 18000 18000
KTVL 38.893890800 -119.995373400 6264 18000 18000
KTWF 42.482500550 -114.488280025 4148 18000 18000
KTXK 33.453857500 -93.990669225 389 18000 18000
KTYL 34.452732250 -110.115033650 5823 18000 18000
KTYR 32.353907733 -95.402872533 541 18000 18000
KTYS 35.810979725 -83.994030900 979 18000 18000
KUIN 39.942965817 -91.194805300 769 18000 18000
KUNV 40.850014050 -77.847588000 1236 18000 18000
KUTA 34.685065500 -90.347779300 192 18000 18000
KVAD 30.968659050 -83.193155375 231 18000 18000
KVBG 34.737328050 -120.584293100 369 18000 18000
KVCT 28.851636417 -96.916870433 115 18000 18000
KVCV 34.596326550 -117.381844375 2883 18000 18000
KVEL 40.436076150 -109.511433750 5276 18000 18000
KVIS 36.318637000 -119.392860000 293 18000 18000
KVLD 30.781586567 -83.276770900 203 18000 18000
KVNY 34.210726250 -118.489844575 799 18000 18000
KVOK 43.939237500 -90.253162500 912 18000 18000
KVPS 30.483511600 -86.525094875 83 18000 18000
KVPZ 41.454578050 -87.007070875 770 18000 18000
KVQQ 30.218794325 -81.878462838 81 18000 18000
KVRB 27.656064567 -80.417347500 20 18000 18000
KWAL 37.940408167 -75.466285117 40 18000 18000
KWDG 36.376790175 -97.787984075 1166 18000 18000
KWJF 34.741055300 -118.218629500 2351 18000 18000
KWMC 40.896525250 -117.805067750 4308 18000 18000
KWRB 32.640175500 -83.591935000 292 18000 18000
KWRI 40.016147125 -74.592743600 128 18000 18000
KWRL 43.963407933 -107.949167017 4227 18000 18000
KWYS 44.688398500 -111.117637500 6644 18000 18000
KXMR 28.467599300 -80.566604100 5 18000 18000
KXNA 36.281637850 -94.307759400 1287 18000 18000
KXNO 33.609938150 -81.078613950 318 18000 18000
KXTA 37.254428092 -115.797258942 4490 18000 18000
KXWA 48.259426700 -103.750377425 2353 18000 18000
KYIP 42.239913083 -83.531072633 712 18000 18000
KYKM 46.567766225 -120.543434175 1099 18000 18000
KYNG 41.261257500 -80.680765050 1191 18000 18000
MBPV 21.773731550 -72.268698350 15 6000 0
MDBH 18.251797000 -71.120246500 8 17000 18000
MDCY 19.269544500 -69.736984450 12 17000 18000
MDLR 18.452464500 -68.911380000 234 17000 18000
MDPC 18.570763625 -68.366170725 41 17000 18000
MDPP 19.757900000 -70.570034500 15 17000 18000
MDSD 18.429662500 -69.668925450 59 17000 18000
MDSI 18.503704000 -69.761704000 110 17000 18000
MDST 19.406088700 -70.604715750 562 17000 0
MGGT 14.583272000 -90.527473500 4952 19000 20000
MGPB 15.730896850 -88.583818550 33 19500 20000
MGPP 16.326043150 -89.416694850 1691 19000 20000
MGQZ 14.866085150 -91.502027400 7808 19000 0
MGSJ 13.936103050 -90.835877650 27 19000 20000
MGTK 16.913816750 -89.866380300 425 19000 20000
MHLC 15.742480500 -86.853036000 47 19500 0
MHLM 15.451957000 -87.924152650 89 19500 20000
MHRO 16.317262850 -86.522296900 18 19500 20000
MHPR 14.382375400 -87.621160850 2062 19500 19000
MHTG 14.060261900 -87.217395100 3291 19500 20000
MKJP 17.935665000 -76.787560300 7 17000 18000
MKJS 18.503637000 -77.913358850 2 17000 18000
MMSL 22.948310000 -109.938323300 458 18000 180
MMAA 16.756034625 -99.751630950 16 18500 19500
MMAL 26.334100050 -99.542563450 674 18500 19500
MMAN 25.865870325 -100.239931400 1476 18500 19500
MMAS 21.700972600 -102.318103400 6106 18500 19500
MMBT 15.775533500 -96.261182700 461 18500 19500
MMCB 18.834817750 -99.261379500 4275 18500 19500
MMCE 18.651945150 -91.799518100 8 18500 19500
MMCL 24.764841800 -107.475315800 104 18500 19500
MMCM 18.505335000 -88.329057300 39 18500 19500
MMCN 27.392770850 -109.833069250 205 18500 19500
MMCP 19.816816900 -90.500313500 34 18500 19500
MMCS 31.637214500 -106.427921200 3899 18500 19500
MMCT 20.641329250 -88.446214600 102 18500 19500
MMCU 28.701803083 -105.965600617 4460 18500 19500
MMCV 23.703367650 -98.956468050 761 18500 19500
MMCZ 20.522937000 -86.928011350 15 18500 19500
MMDO 24.125053050 -104.528307150 6104 18500 19500
MMEP 21.419416800 -104.842533200 3020 18500 19500
MMGL 20.524658900 -103.308776300 5012 18500 19500
MMGM 27.969346000 -110.923699700 59 18500 19500
MMHC 18.497010000 -97.419871250 5507 18500 19500
MMHO 29.093333950 -111.052519600 625 18500 19500
MMIA 19.277012200 -103.577608050 2462 18500 19500
MMIO 25.538487650 -100.928358800 4776 18500 19500
MMIT 16.449338950 -95.093693550 164 18500 19500
MMLM 25.685478100 -109.081131200 16 18500 19500
MMLO 20.993309500 -101.480967000 5956 18500 19500
MMLP 24.072720700 -110.362543650 64 18500 19500
MMLT 25.989832000 -111.348331700 34 18500 19500
MMMA 25.769894600 -97.525222150 23 18500 19500
MMMD 20.932071625 -89.651614925 38 18500 19500
MMML 32.630581150 -115.241676350 74 18500 19500
MMMM 19.849865950 -101.025355000 6033 18500 19500
MMMT 18.103377200 -94.580611550 36 18500 19500
MMMV 26.955730750 -101.470133500 1862 18500 19500
MMMX 19.436374600 -99.071987150 7313 18500 19500
MMMY 25.778706475 -100.105945400 1273 18500 19500
MMMZ 23.161479000 -106.264559650 38 18500 19500
MMNL 27.443365100 -99.569928600 482 18500 19500
MMOX 16.998655500 -96.726022300 4986 18500 19500
MMPB 19.158147000 -98.371528050 7359 18500 19500
MMPE 31.351894500 -113.305383350 28 18500 19500
MMPG 28.627856650 -100.535246550 898 18500 19500
MMPN 19.396437400 -102.038898250 5255 18500 19500
MMPQ 17.533019000 -92.015589700 200 18500 19500
MMPR 20.680080000 -105.254198400 20 18500 19500
MMPS 15.876872500 -97.089077500 292 18500 19500
MMQT 20.617362500 -100.185596300 6294 18500 19500
MMSC 16.690268000 -92.530057000 7707 18500 19500
MMSD 23.152099200 -109.720789700 374 18500 19500
MMSM 19.745234062 -99.013695563 7360 18500 19500
MMSP 22.258618050 -100.932542575 6035 18500 19500
MMTB 16.739918000 -93.173296000 1909 18500 19500
MMTC 25.565664450 -103.404901850 3687 18500 19500
MMTG 16.561770500 -93.026099600 1491 18500 19500
MMTJ 32.541056500 -116.969959100 485 18500 19500
MMTM 22.296461450 -97.865929517 80 18500 19500
MMTO 19.337063150 -99.566033350 8461 18500 19500
MMTP 14.794363500 -92.369994850 97 18500 19500
MMUN 21.042136375 -86.873589825 20 18500 19500
MMVA 17.996885000 -92.817164500 43 18500 19500
MMVR 19.139083500 -96.188748650 88 18500 19500
MMZC 22.895811500 -102.686670350 7141 18500 19500
MMZH 17.601603300 -101.460541550 23 18500 19500
MMZO 19.144725650 -104.558506400 27 18500 19500
MNBL 11.990961000 -83.774086500 41 19000 20000
MNMG 12.141584300 -86.168360100 190 19000 20000
MNMR 11.805155500 -86.511341500 94 19500 20000
MNPC 14.046207750 -83.386971300 67 19000 20000
MPDA 8.389211350 -82.436404200 88 18000 19000
MPEJ 9.360593150 -79.867297100 21 19000 19000
MPPA 8.914796000 -79.599633000 48 18000 18000
MPSM 8.380052650 -80.129627700 121 18000 19000
MPTO 9.071397725 -79.383435550 132 18000 18000
MRLB 10.593395400 -85.544487150 270 19000 20000
MROC 9.993875800 -84.208930150 3020 18000 20000
MSLP 13.445665300 -89.051735900 101 19500 20000
MSSS 13.699497650 -89.119868700 2020 19500 20000
MTCH 19.727282550 -72.199516800 6 17000 0
MTPP 18.580054550 -72.292528800 122 17000 0
MUBY 20.396440050 -76.621523150 203 3000 0
MUCA 22.027051000 -78.789626500 333 3000 0
MUCC 22.460944500 -78.328602050 13 3000 0
MUCF 22.149850000 -80.414309500 102 3000 0
MUCL 21.616243450 -81.545581650 7 3000 0
MUCM 21.420377000 -77.847399800 413 3000 0
MUCU 19.972481075 -75.835524825 249 6000 0
MUGM 19.906500150 -75.207013650 56 18000 18000
MUGT 20.085329250 -75.158359450 56 6000 0
MUHA 22.989154000 -82.409086000 208 3000 0
MUHG 20.785552300 -76.315107750 359 3000 0
MUMZ 20.288160650 -77.089289350 109 4000 0
MUNG 21.834586250 -82.781490250 79 3000 0
MUPB 23.032676500 -82.579329500 102 3000 0
MUSC 22.492220450 -79.943558550 335 3000 0
MUVR 23.034432350 -81.435278900 208 3000 0
MWCR 19.292776500 -81.357759500 6 17000 18000
MYAT 26.745336000 -77.391269500 6 18000 18000
MYCA 24.629441350 -75.673796550 18 18000 18000
MYEF 23.562453700 -75.877590700 6 18000 18000
MYEM 25.284702500 -76.331008500 24 18000 18000
MYER 24.891699000 -76.177737500 8 18000 18000
MYGF 26.558684500 -78.695549650 1 18000 18000
MYGW 26.686646150 -78.978933450 0 7000 7000
MYIG 20.975000000 -73.666861000 6 18000 18000
MYMM 22.379488300 -73.013475050 11 8000 8000
MYNN 25.038628700 -77.466646250 16 18000 18000
MYSM 24.063125650 -74.523631550 20 18000 18000
MZBZ 17.539893750 -88.304579750 15 19000 20000
NCPY -9.014969650 -158.031967000 6 13000 13000
NCRG -21.202566800 -159.805736400 19 13000 13000
NFTF -21.242680650 -175.144490350 127 13000 15000
NIUE -19.078961200 -169.925746250 210 11000 13000
NLWW -13.238310000 -176.199240500 79 3000 11000
NSFA -13.830038550 -172.008397600 58 13000 15000
NSTU -14.330024000 -170.710312700 0 11000 13000
NTAA -17.553678000 -149.607115100 2 9000 0
NTTO -18.074888650 -140.945928100 15 3000 0
NTTX -21.834169100 -138.816964925 3 3000 0
PABI 63.994429967 -145.719595867 1291 18000 18000
PABR 71.284873000 -156.768574500 47 18000 18000
PACD 55.204001425 -162.724805875 98 18000 18000
PACV 60.490581450 -145.476697550 41 18000 18000
PADK 51.883578200 -176.642545850 18 18000 18000
PADQ 57.749436200 -152.493040683 78 18000 18000
PAED 61.251028650 -149.804895275 211 18000 18000
PAEL 64.665677850 -147.101484350 545 18000 18000
PAEN 60.574801425 -151.241358975 99 18000 18000
PAFA 64.813905633 -147.855398033 434 18000 18000
PAFB 64.837609700 -147.614471300 448 18000 18000
PAGS 58.424690500 -135.708964000 34 18000 18000
PAHO 59.645508900 -151.476574650 83 18000 18000
PAJN 58.354739000 -134.574667200 22 18000 18000
PAKN 58.676902350 -156.649571750 63 18000 18000
PAKT 55.354064900 -131.711270300 85 18000 18000
PANC 61.174335100 -149.997523933 148 18000 18000
PANT 55.042567500 -131.570309750 119 18000 0
PASI 57.046825900 -135.361095150 20 18000 18000
PAYA 59.503240175 -139.661297200 33 18000 18000
PHDH 21.579473700 -158.197296050 14 18000 18000
PHJR 21.307729300 -158.070088083 20 18000 18000
PHKO 19.738734450 -156.045676000 42 18000 18000
PHNG 21.450444500 -157.767919100 21 18000 18000
PHNL 21.319373738 -157.921272575 13 18000 18000
PHOG 20.898989675 -156.430483775 54 18000 18000
PHTO 19.719846775 -155.050388450 38 18000 18000
PLCH 1.986266550 -157.349773700 1 11000 13000
PMDY 28.201491400 -177.381324450 13 18000 18000
SAAP -31.794755550 -60.480361100 243 3000 0
SAAR -32.903471550 -60.784652300 83 3000 0
SAAV -31.711666000 -60.811669050 56 3000 0
SABE -34.559211750 -58.415799200 18 3000 0
SACO -31.313060200 -64.203887225 1604 3500 0
SADJ -34.560023350 -58.789557400 104 3000 0
SADP -34.609913650 -58.612611650 59 3000 0
SAEZ -34.822024300 -58.532541650 64 3000 0
SAME -32.831944900 -68.792920750 2310 6000 0
SAMM -35.489333950 -69.573711150 4683 9000 0
SAMR -34.587883400 -68.403344950 2470 5000 0
SANC -28.593088650 -65.751195550 1520 8000 0
SANE -27.765627600 -64.309959450 659 3000 4000
SANL -29.380450000 -66.795731450 1433 7000 8000
SANR -27.496705600 -64.936007650 918 4000 0
SANT -26.838207100 -65.104343950 1495 6500 0
SANU -31.571446700 -68.418285400 1958 5500 0
SAOC -33.092543175 -64.265375650 1376 3000 0
SAOR -33.728513250 -65.376926250 1589 3500 0
SAOS -32.384486100 -65.185777750 2020 8600 0
SAOU -33.273179500 -66.356494550 2329 5000 0
SARC -27.444909950 -58.761708200 203 3000 0
SARE -27.449923100 -59.056091150 171 3000 0
SARI -25.737279500 -54.473444500 916 3000 0
SARL -29.689423500 -57.152076000 229 3000 0
SARP -27.385747800 -55.970509300 430 3000 0
SASA -24.855531750 -65.483616475 4085 9000 0
SASJ -24.392736500 -65.097832350 3019 9000 0
SAST -22.615692900 -63.792874100 1473 5000 0
SATG -29.106017000 -59.218643000 125 3000 0
SATR -29.207372725 -59.684981850 161 3000 0
SAVC -45.785213450 -67.465351700 187 3000 0
SAVE -42.907853950 -71.139297450 2621 9000 0
SAVT -43.210468800 -65.270386250 141 3000 0
SAVV -40.867520750 -62.997124750 20 3000 0
SAVY -42.759179200 -65.102752300 421 3000 0
SAWC -50.280278950 -72.053173500 666 7000 0
SAWG -51.608823250 -69.312695900 62 3000 0
SAWH -54.843302800 -68.295615650 96 8000 9000
SAWU -50.016992200 -68.579109200 363 3000 0
SAZB -38.725468883 -62.168707383 246 3000 0
SAZG -35.696213200 -63.758339200 458 3000 0
SAZM -37.934206000 -57.573260000 69 3000 0
SAZN -38.949026800 -68.155728000 895 3600 0
SAZR -36.588187450 -64.275599350 627 3000 0
SAZS -41.151079650 -71.157843450 2772 8000 0
SAZT -37.234377750 -59.228587500 574 3000 0
SAZY -40.075268750 -71.137271000 2567 8000 0
SBAA -8.347873500 -49.300661600 650 3000 30
SBAE -22.161160000 -49.070197300 1949 5000 0
SBAM 2.077171500 -50.857656450 42 2000 0
SBAN -16.229214100 -48.964277025 3728 7000 0
SBAR -10.983894550 -37.073002050 20 4000 40
SBAT -9.866369500 -56.106301750 944 3000 35
SBAU -21.141520350 -50.424543100 1360 5000 55
SBBE -1.380776250 -48.476189000 54 4000 0
SBBH -19.850879750 -43.950008000 2587 8000 0
SBBR -15.871138875 -47.918638000 3498 7000 7000
SBBV 2.846311000 -60.690067950 271 4000 4000
SBCB -22.921476500 -42.071765700 14 5000 50
SBCC -9.333749200 -54.965327550 1762 4000 0
SBCF -19.635769850 -43.966876100 2712 8000 8000
SBCG -20.470035500 -54.673980000 1833 5000 5000
SBCH -27.134187450 -52.656633350 2145 5000 0
SBCJ -6.117889950 -50.003462600 2062 4000 4000
SBCN -17.725136000 -48.606397200 2247 6000 0
SBCO -29.945913750 -51.144346550 24 4000 0
SBCR -19.011981400 -57.673034250 458 5000 0
SBCT -25.528823150 -49.173147825 2983 9000 9000
SBCY -15.652975000 -56.116671750 617 4000 0
SBCZ -7.600038500 -72.769552000 637 4000 0
SBDB -21.247281750 -56.452381700 1180 4000 0
SBDN -22.175053800 -51.424734850 1476 5000 0
SBEG -3.038611000 -60.049722500 264 4000 0
SBES -22.812872500 -42.092633500 61 5000 0
SBFI -25.595859500 -54.487322100 787 3000 0
SBFL -27.670609650 -48.547098675 19 6000 60
SBFZ -3.776221000 -38.532956000 82 5000 5000
SBGL -22.808893250 -43.243758225 22 7000 0
SBGO -16.631932000 -49.221100700 2450 7000 0
SBGP -21.764860650 -48.405181100 1998 5000 0
SBGR -23.432292650 -46.469474725 2459 8000 9000
SBHT -3.253071000 -52.253923050 368 3000 0
SBIP -19.470697000 -42.487631450 784 5000 0
SBJA -28.675265000 -49.059631600 113 7000 70
SBJP -7.148567000 -34.950723500 213 5000 50
SBKP -23.007400100 -47.134507300 2166 8000 0
SBLO -23.333636450 -51.130065800 1867 5000 5000
SBMA -5.368587500 -49.138025050 354 4000 0
SBMG -23.476161500 -52.016472750 1788 5000 50
SBMK -16.706928500 -43.819017450 2189 7000 70
SBMN -3.146135600 -59.986857550 255 4000 0
SBMO -9.510824000 -35.791653450 388 4000 4000
SBMQ 0.050653250 -51.072156850 56 3000 0
SBMS -5.201539500 -37.363942050 77 3000 30
SBNT -5.911708233 -35.247667033 166 4000 0
SBPA -29.994607350 -51.171177950 11 4000 0
SBPB -2.893322000 -41.730281550 16 4000 0
SBPJ -10.291555000 -48.357032800 772 4000 40
SBPL -9.361681450 -40.571218450 1263 5000 0
SBPP -22.549656000 -55.702619950 2154 4000 0
SBPS -16.438587400 -39.080966100 166 4000 0
SBPV -8.709332500 -63.902344500 291 3000 30
SBRB -9.869055000 -67.893911650 632 3000 0
SBRF -8.126786750 -34.923045800 33 4000 0
SBRP -21.134126250 -47.774089050 1800 7000 0
SBSC -22.932509750 -43.719077750 8 7000 0
SBSG -5.769840200 -35.366575250 288 5000 50
SBSJ -23.228198450 -45.862708000 2120 8000 8000
SBSL -2.587596400 -44.236522275 178 3000 0
SBSM -29.712396450 -53.689139500 287 4000 0
SBSN -2.422439150 -54.792818500 198 3000 35
SBSV -12.910962075 -38.331079950 62 4000 40
SBTC -15.354838500 -38.998676450 20 3000 0
SBTE -5.060066000 -42.823766000 219 4000 0
SBTF -3.382981500 -64.724082400 184 3000 30
SBTT -4.255781000 -69.935820950 277 14000 0
SBTU -3.786306500 -49.720304500 830 3000 0
SBUA -0.148431500 -66.985426500 249 3000 0
SBUL -18.883510850 -48.225894500 3094 6000 6000
SBVC -14.907880700 -40.914773200 2934 7000 70
SBVG -21.591339500 -45.474082400 3026 6000 60
SBVH -12.694399500 -60.098337650 2018 4000 0
SBVT -20.257375000 -40.283277375 11 5000 0
SBYS -21.984599817 -47.336961483 1964 7000 0
SBZM -21.513411500 -43.173259950 1348 6000 60
SCAR -18.348506500 -70.338732500 166 5000 0
SCAT -27.261407950 -70.779232500 668 10000 0
SCBA -45.915975000 -71.689390550 1722 7000 0
SCCF -22.500116650 -68.903084700 7630 11500 0
SCCI -53.002652067 -70.853513467 139 6000 0
SCDA -20.535228550 -70.181291850 152 6000 0
SCEL -33.390988825 -70.794317450 1555 5000 0
SCER -32.795371400 -71.520638900 12 4000 0
SCFA -23.443991325 -70.444023350 455 4500 0
SCFM -53.250441667 -70.325666867 104 3000 0
SCIE -36.771420800 -73.062392550 22 3500 0
SCIP -27.164795850 -109.421802800 226 3000 0
SCPQ -42.340402850 -73.715658600 527 3000 0
SCQP -38.925901400 -72.651587500 319 3500 0
SCTE -41.438887500 -73.093955600 291 3000 0
SCVD -39.649815300 -73.086290200 71 4000 0
SECO -0.457884000 -76.989337200 833 3000 0
SEGS -0.453739200 -90.265951100 207 4000 4000
SEGU -2.157801100 -79.883889900 19 3000 0
SELT -0.906600000 -78.615738500 9205 15000 0
SEMC -2.299166500 -78.120750000 3452 7000 7000
SEMT -0.946070900 -80.678808200 45 4000 4000
SENL 0.092300000 -76.869314000 980 3000 3000
SEQM -0.124150850 -78.354443250 7838 18000 0
SERO -3.438507125 -79.987107850 167 3000 3000
SESA -2.206686775 -80.985701175 18 3000 3000
SESV -0.607677800 -80.402929850 8 3000 3000
SETN 0.977839000 -79.626678000 32 4000 4000
SETU 0.809349250 -77.708347200 9647 18000 18000
SGAS -25.239850000 -57.519135000 291 3000 0
SGES -25.459852200 -54.847287600 846 3000 0
SGME -22.044958350 -60.621713900 553 3000 0
SIMK -20.592212500 -47.382925000 3291 5000 0
SKAP 4.076081000 -73.562705400 1227 18000 19000
SKAR 4.451578800 -75.766374550 3987 18000 19000
SKBG 7.126163300 -73.184672900 3899 18000 19000
SKBO 4.701597200 -74.146947900 8356 18000 19000
SKBQ 10.889565200 -74.780875350 98 18000 19000
SKCC 7.928584300 -72.512956625 1097 18000 19000
SKCG 10.441670800 -75.512919600 0 18000 19000
SKCL 3.543175000 -76.381688850 3162 18000 17000
SKGO 4.757574950 -75.956007650 2979 18000 19000
SKIP 0.861483000 -77.667488500 9765 18000 19000
SKLT -4.191840850 -69.942198300 270 18000 19000
SKMR 8.823272500 -75.825553450 41 18000 19000
SKPE 4.812615000 -75.739654000 4417 18000 19000
SKPQ 5.483479000 -74.657382000 565 18000 19000
SKPS 1.396465150 -77.290988300 5951 18000 19000
SKRG 6.164791800 -75.423123250 7021 18000 19000
SKSP 12.583679200 -81.711304150 20 18000 19000
SKTM 6.451042550 -71.759945350 1049 18000 19000
SKUC 7.068903200 -70.736915900 418 18000 19000
SKVP 10.435098350 -73.249380200 456 18000 19000
SKYP 5.318975250 -72.384284100 1025 18000 19000
SLAG -19.824355000 -63.962002750 3673 18000 0
SLAL -19.238827350 -65.149077350 10184 16000 0
SLCB -17.420367550 -66.177138675 8356 18000 0
